Chicken - Livers;24.552058275;VND
Pancetta;64.653999528;DOP
Chip - Potato Dill Pickle;59.676403004;IDR
Pur Value;11.192932083;IDR
Energy Drink - Franks Original;3.655110255;CNY
Gherkin - Sour;46.022677396;IDR
Potatoes - Peeled;27.271719454;PHP
Croissants Thaw And Serve;97.065791599;LBP
Contreau;60.943706844;CNY
The Pop Shoppe - Grape;99.306645965;BAM
Beef - Ground Medium;45.906036256;IDR
Curry Paste - Green Masala;92.950716378;KRW
Pasta - Bauletti, Chicken White;98.371392427;IDR
Edible Flower - Mixed;63.610374791;PLN
Flower - Potmums;93.533905383;MNT
Wine - Saint - Bris 2002, Sauv;55.953075589;NOK
Mushrooms - Honey;86.050605745;RUB
Pork - Hock And Feet Attached;11.161231248;RUB
Cheese - Provolone;83.434423229;RUB
Salmon - Smoked, Sliced;55.403623407;XOF
Cheese - Provolone;42.007617892;IDR
Cape Capensis - Fillet;71.251388137;BRL
Sauce - Hollandaise;89.016489564;BRL
Versatainer Nc - 9388;93.154311226;CNY
Bouq All Italian - Primerba;64.557243117;RUB
Steam Pan Full Lid;38.941257979;EUR
Beef - Rib Roast, Capless;79.331341176;CZK
Apple - Royal Gala;59.289726529;COP
Olive - Spread Tapenade;84.450316628;RUB
Chickensplit Half;98.368805667;KPW
Lamb - Leg, Diced;64.900081974;RUB
Mousse - Mango;16.31905729;IDR
Muffin - Zero Transfat;57.706173524;HTG
Extract - Vanilla,artificial;58.24837575;BRL
Onions - Pearl;29.307143382;PEN
Aspic - Amber;64.142853765;PHP
Sunflower Seed Raw;8.554574148;CNY
Tomatoes - Heirloom;93.350157663;EUR
Crackers - Graham;89.314026503;PLN
Nut - Hazelnut, Ground, Natural;87.370201468;EUR
Wine - Tribal Sauvignon;5.245105959;CNY
Venison - Denver Leg Boneless;59.44715923;JPY
Turnip - Mini;81.449330199;IDR
Puree - Mango;78.33690489;PHP
Energy Drink;54.421531836;BRL
Wine - White, Antinore Orvieto;13.390131909;YER
Pork - Sausage Casing;32.322616974;EUR
Muffin Puck Ww Carrot;50.624795396;PHP
Nut - Pecan, Halves;41.365113911;VEF
Muffin Puck Ww Carrot;61.271492395;USD
Table Cloth 72x144 White;8.572177052;IDR
Bread - Olive Dinner Roll;11.100666816;UAH
Pork - Backfat;75.772904423;KRW
Chocolate - Liqueur Cups With Foil;23.06184946;SEK
Cherries - Frozen;90.78098156;USD
Grapefruit - White;7.545108185;RUB
Oil - Sunflower;69.656594238;BRL
Crackers - Water;78.246635359;THB
Jolt Cola;38.905849997;IDR
Cod - Fillets;53.590611502;PHP
Beer - Upper Canada Light;45.762973718;ZWL
Compound - Passion Fruit;55.569526937;RUB
Garlic;98.34070621;RSD
Sterno - Chafing Dish Fuel;74.815789876;CNY
Soup - Beef, Base Mix;13.167226522;PHP
Kellogs Special K Cereal;30.558928889;SEK
Veal - Tenderloin, Untrimmed;59.66537612;SEK
Lamb - Leg, Bone In;93.907589038;CNY
Pie Shells 10;29.671652835;AOA
Sauce - Soya, Dark;0.623276505;KZT
Isomalt;44.02805307;CAD
Rum - Coconut, Malibu;72.528744878;JPY
Filling - Mince Meat;31.576407438;CNY
Wine - White, Schroder And Schyl;33.399953984;CNY
Appetizer - Mini Egg Roll, Shrimp;62.841508051;CAD
Coffee - Espresso;28.37708555;ARS
Appetiser - Bought;94.545988966;TZS
Lemon Balm - Fresh;8.792837068;CNY
Bamboo Shoots - Sliced;29.41424335;ETB
Sauce - Demi Glace;76.241390103;EUR
Wine - White, Colubia Cresh;81.423313564;NGN
Soup Campbells;78.060050699;JOD
Juice - Cranberry 284ml;38.45856046;EUR
Arizona - Plum Green Tea;99.117777999;IDR
Onions - Cippolini;20.987173355;JPY
Lamb - Racks, Frenched;60.29172082;EUR
Pasta - Penne Primavera, Single;66.935515718;GTQ
Raspberries - Fresh;37.230070844;PHP
Beef - Tenderloin - Aa;39.406852027;CNY
Broom And Broom Rack White;28.227273191;CNY
Carrots - Mini, Stem On;21.881242702;BRL
Wine - Barolo Fontanafredda;65.97066481;CNY
Coffee - Frthy Coffee Crisp;32.954034125;USD
Beer - Alexander Kieths, Pale Ale;68.929468055;USD
Wine - Casillero Del Diablo;1.240744866;MNT
Wine - Casillero Del Diablo;88.46754474;UAH
Beef Striploin Aaa;62.608214098;AZN
Nut - Pecan, Halves;66.710231399;CNY
French Pastry - Mini Chocolate;54.195768659;IDR
Bread - Kimel Stick Poly;28.938401221;CRC
Fish - Halibut, Cold Smoked;8.279109933;CNY
Tendrils - Baby Pea, Organic;65.4358022;SEK
Garbage Bags - Clear;86.417836277;PLN
Oil - Sunflower;65.607826516;EUR
Beans - Black Bean, Canned;92.772081646;CNY
Kohlrabi;74.812571244;RUB
Mushroom - Trumpet, Dry;73.832043062;CNY
Muffin Mix - Lemon Cranberry;1.432104312;IDR
Brownies - Two Bite, Chocolate;12.16239656;CAD
Paste - Black Olive;80.594250018;RUB
Food Colouring - Pink;21.265737788;SEK
Cheese - Gouda Smoked;16.076757897;CNY
Schnappes - Peach, Walkers;22.680725211;CNY
Iced Tea - Lemon, 340ml;84.424210673;PHP
Stainless Steel Cleaner Vision;29.239663967;CNY
Bread - Hot Dog Buns;78.560152438;THB
Muffin Chocolate Individual Wrap;24.994732942;SEK
Wine - Red, Harrow Estates, Cab;30.903628373;CNY
Toothpick Frilled;69.656115293;TND
Tuna - Bluefin;25.595175116;NGN
Wine - Vidal Icewine Magnotta;46.697469574;PHP
Pecan Raisin - Tarts;36.098014476;CAD
Wine - Zonnebloem Pinotage;10.156362486;USD
Cookie Trail Mix;21.241186384;CNY
Cake - Pancake;17.657822434;IDR
Red Snapper - Fresh, Whole;51.455490067;IDR
Anchovy Paste - 56 G Tube;93.365409409;EUR
Juice - Orange 1.89l;58.653529293;CNY
Wine - Fume Blanc Fetzer;99.219011402;CNY
Onions - White;70.817666998;BRL
Nantucket - 518ml;77.584528837;PEN
Beer - Camerons Cream Ale;2.177320223;AMD
Ecolab - Ster Bac;95.361785109;EUR
Arizona - Green Tea;58.717772831;XOF
Beef - Ox Tongue;1.530716239;BRL
Shrimp - Black Tiger 13/15;74.90457466;CNY
Pasta - Orzo, Dry;49.689793263;AOA
Juice - V8, Tomato;50.275999242;EUR
Nougat - Paste / Cream;19.634127393;IDR
Yoplait Drink;73.965694164;RUB
Table Cloth 81x81 White;90.623042788;BRL
Bread - Pita, Mini;62.306973905;CNY
Relish;95.901725303;CNY
Scallops - 20/30;12.684450657;NPR
Tuna - Yellowfin;94.757483998;RUB
Potatoes - Mini White 3 Oz;14.478034951;IDR
Cheese - Goat;48.836901173;UAH
Soup - Campbells Asian Noodle;66.427218024;PHP
Flax Seed;26.792942506;ARS
Maple Syrup;89.229111286;IRR
Vaccum Bag 10x13;19.314223802;PHP
Smoked Tongue;93.124296293;BRL
Wanton Wrap;47.601815735;PEN
Amaretto;13.657662458;CNY
Beef - Outside, Round;47.283229142;LBP
Cheese - Comte;96.396075332;BRL
Cheese - Le Cheve Noir;55.378648109;CNY
Pickerel - Fillets;67.145613417;PLN
Soup Knorr Chili With Beans;79.662655087;PLN
Transfer Sheets;55.112857932;IDR
Campari;93.224038974;IDR
Cheese Cloth;35.86030752;EUR
Water - Tonic;6.830887981;CAD
Cup - 6oz, Foam;23.835388825;ARS
Currants;70.013862704;CAD
Wine - Touraine Azay - Le - Rideau;91.285010104;CNY
General Purpose Trigger;83.650134367;NOK
Bread - Rolls, Rye;1.974300545;SEK
Bread - Italian Corn Meal Poly;0.884559049;EUR
Bread - Bagels, Mini;52.806506757;IDR
Lamb - Shanks;31.831377231;EUR
Arctic Char - Fillets;28.622351421;ARS
Tea - Grapefruit Green Tea;76.800063279;CNY
Rice - Basmati;88.112617378;GBP
Pork - Loin, Bone - In;81.314814386;SOS
Soup - Campbells - Tomato;52.870173832;RSD
Wine - Domaine Boyar Royal;43.310739505;EUR
Flower - Leather Leaf Fern;44.283506958;RUB
Stock - Veal, White;13.926497537;CNY
Beef - Tenderloin - Aa;26.412697458;TND
Glass Clear 7 Oz Xl;21.253266296;EUR
Cherries - Maraschino,jar;44.638483869;EUR
Pasta - Agnolotti - Butternut;69.483487474;CNY
Ecolab - Mikroklene 4/4 L;92.59411075;PEN
Pop - Club Soda Can;17.531311403;CNY
Lemonade - Pineapple Passion;93.382604465;BRL
Lemonade - Strawberry, 591 Ml;44.768361358;CNY
Crackers - Trio;78.856616623;CNY
Ecolab Crystal Fusion;22.48373136;CNY
Flour - All Purpose;44.329473992;CNY
Wine - Riesling Alsace Ac 2001;5.981124927;BRL
Yogurt - Plain;25.86691912;EUR
Laundry - Bag Cloth;83.1812748;ZAR
Bread - Pumpernickle, Rounds;67.462686284;RUB
Beans - Fava Fresh;16.679577811;JPY
Chicken - Base, Ultimate;10.872343812;BRL
Bagels Poppyseed;28.285164986;MMK
Glove - Cutting;74.488987289;THB
Wine - Cabernet Sauvignon;86.034874404;PKR
Hagen Daza - Dk Choocolate;85.682037479;CNY
Dooleys Toffee;95.211432659;VND
Hinge W Undercut;44.753497819;EUR
Island Oasis - Lemonade;0.968396494;CAD
Melon - Honey Dew;12.39265873;RUB
Sugar - White Packet;95.662513892;KRW
Thyme - Dried;56.381459576;CNY
Bread - Bistro Sour;97.967699479;EUR
Pail - 4l White, With Handle;38.459064252;CAD
Uniform Linen Charge;64.245391923;UZS
Basil - Dry, Rubbed;23.704377204;PHP
Onions Granulated;28.189480302;EUR
Soup - French Can Pea;81.71577239;CNY
Lettuce - Frisee;42.953209748;CNY
Veal - Leg;63.047164889;USD
Rum - Coconut, Malibu;36.593902221;RUB
Pears - Bosc;57.332488047;NZD
Capon - Breast, Double, Wing On;88.59815548;PHP
Lettuce Romaine Chopped;86.565045076;CAD
Beef - Rib Eye Aaa;25.402667586;CNY
Sugar - Sweet N Low, Individual;14.39979871;EUR
Fondant - Icing;93.385361897;EUR
Muffin Orange Individual;38.229683813;RUB
Pepper - Sorrano;84.079255836;EUR
Meldea Green Tea Liquor;85.830663891;CZK
Coffee - Ristretto Coffee Capsule;34.234858962;SYP
Kahlua;85.801853107;CNY
Bread - Focaccia Quarter;28.050935383;CNY
Wasabi Powder;47.55894761;RUB
Sugar - Individual Portions;25.643028265;XOF
Flower - Commercial Spider;82.573180496;CNY
Bread - Dark Rye;72.839300595;UAH
Coffee Beans - Chocolate;86.015572002;RUB
Calvados - Boulard;53.58209566;PLN
Pork - Shoulder;22.686973611;IDR
Coffee - Irish Cream;84.869057108;CZK
Bread - Sour Sticks With Onion;84.843770824;LAK
Tofu - Soft;77.781145747;JPY
Zucchini - Mini, Green;26.00720364;ARS
Steampan - Foil;27.490821775;CNY
Apricots Fresh;91.461814911;EUR
Ice Cream Bar - Hagen Daz;23.525769371;EUR
Juice - Tomato, 10 Oz;35.685354987;EUR
Truffle Shells - White Chocolate;22.177355972;IDR
Pear - Prickly;3.986028393;IDR
Snapple Lemon Tea;65.005791881;CNY
Bread - Sour Sticks With Onion;45.474017499;CNY
Sprouts - Onion;45.831451819;CNY
Wine - Tribal Sauvignon;37.392342816;EUR
Butter - Unsalted;46.591134188;IDR
Cloves - Ground;56.985256455;EUR
Sunflower Seed Raw;64.401608672;SEK
Lid - 0090 Clear;41.834512279;CNY
Spice - Montreal Steak Spice;44.748362684;BRL
Capon - Whole;5.146746456;LKR
Tarts Assorted;35.466183218;HKD
Cherries - Frozen;84.31573239;EUR
Tea - Decaf 1 Cup;69.963613406;UGX
Chips - Doritos;11.182621017;BRL
Shrimp - 21/25, Peel And Deviened;96.656587575;JPY
Wine - Alsace Riesling Reserve;40.691485252;IDR
Pork - Butt, Boneless;93.241887246;CNY
Extract Vanilla Pure;61.516446415;CNY
Soup - Beef, Base Mix;29.168580776;THB
Sping Loaded Cup Dispenser;72.095872537;EUR
Garam Masala Powder;44.717920595;ILS
Radish - Black, Winter, Organic;93.748733854;RUB
Butter Sweet;24.435046435;EUR
Beer - Guiness;40.531968415;MXN
Cookie Trail Mix;57.421540601;MXN
Pernod;6.8563236;EUR
Bread Base - Toscano;71.39353334;BRL
Bread - Olive Dinner Roll;62.203114627;USD
Octopus - Baby, Cleaned;22.354678203;PKR
Squid - U - 10 Thailand;36.959099397;EUR
Cocoa Butter;60.891493471;CNY
Wine - Port Late Bottled Vintage;62.950784102;RUB
Rabbit - Saddles;35.057720951;BRL
Truffle - Peelings;87.102825995;CNY
Chicken Thigh - Bone Out;84.189619363;CZK
Tart - Lemon;35.911298039;PEN
Soup - Canadian Pea, Dry Mix;58.236645105;RUB
Nut - Almond, Blanched, Ground;92.264512266;EUR
Gingerale - Schweppes, 355 Ml;19.006915391;UAH
Truffle Shells - Semi - Sweet;5.617498963;CNY
Orange Roughy 6/8 Oz;18.662142116;XAF
Orange Roughy 6/8 Oz;5.611977629;RUB
V8 - Berry Blend;58.958211962;EUR
Olives - Morracan Dired;46.718658957;CNY
Bread - Bagels, Plain;21.823278274;IDR
Lamb - Shoulder;76.476397195;CNY
Pasta - Agnolotti - Butternut;47.370235681;RUB
Lettuce - Escarole;93.140514294;THB
Artichoke - Bottom, Canned;57.26906667;EUR
Bread - Roll, Canadian Dinner;14.428462918;EUR
Salmon Steak - Cohoe 6 Oz;20.382832498;PHP
Doilies - 7, Paper;43.968637854;AZN
Veal - Inside;92.79017558;ZWL
Honey - Lavender;82.985318374;PHP
Pork - Caul Fat;52.654097853;COP
Table Cloth 81x81 White;32.31268842;USD
Veal - Inside;70.303532285;THB
Remy Red;58.4639618;RUB
Tea - Herbal - 6 Asst;82.722236617;SEK
Mayonnaise - Individual Pkg;28.057831439;EUR
Lobster - Base;37.06838205;BWP
Duck - Fat;38.567381259;EUR
Lotus Leaves;91.847255448;EUR
Peas - Frozen;36.739923877;RUB
Squash - Acorn;25.139468205;CNY
Bar Special K;47.350560352;IDR
Wine - Muscadet Sur Lie;34.660117932;UAH
Alize Red Passion;95.283726921;EUR
Beer - Steamwhistle;55.146780912;VND
Beets - Mini Golden;74.78312098;ALL
Tomato - Plum With Basil;75.535248267;IDR
Calypso - Pineapple Passion;15.123792126;PLN
Rice - Basmati;17.273721006;RSD
Icecream Bar - Del Monte;37.763917078;PHP
Wood Chips - Regular;23.392206979;CNY
Flour - Cake;27.007336948;EUR
Mustard - Seed;26.543439974;BRL
Arctic Char - Fresh, Whole;83.668726541;CNY
Squid - Breaded;28.76591344;GBP
Container - Clear 16 Oz;10.787165239;ARS
Fish - Halibut, Cold Smoked;17.706358902;PLN
Soup - Campbells, Lentil;62.309481091;CNY
Beef - Striploin;37.33732797;BRL
Tendrils - Baby Pea, Organic;6.032748774;SEK
Steel Wool;38.411466463;LBP
Wine - Segura Viudas Aria Brut;88.958779154;CNY
Cheese - Swiss Sliced;41.437106643;PHP
Garlic;83.837538896;ARS
Orange Roughy 4/6 Oz;48.770621479;IDR
Coffee Cup 16oz Foam;45.76038689;ARS
Cherries - Fresh;41.280027278;QAR
Lamb - Shoulder;79.049025421;PLN
Rum - Coconut, Malibu;62.134096822;PLN
Brandy Apricot;16.075913059;CNY
Beans - Butter Lrg Lima;48.075053833;RUB
Salmon - Atlantic, Fresh, Whole;86.102173032;IDR
Wiberg Super Cure;83.711641589;QAR
Oil - Grapeseed Oil;39.918371525;CNY
Emulsifier;7.596341584;IDR
Bouq All Italian - Primerba;26.405163398;ARS
Flour - Cake;76.185775132;UAH
Pie Pecan;81.810541865;UAH
Roe - Lump Fish, Black;98.555352824;USD
Table Cloth 81x81 Colour;38.332631843;PHP
Shrimp - 16 - 20 Cooked, Peeled;43.280827973;CNY
Snapple - Iced Tea Peach;83.646755398;EGP
Corn - On The Cob;28.778081212;KZT
Hersey Shakes;2.097119727;PHP
Soup - Tomato Mush. Florentine;80.720838617;BRL
Pepper - Green;11.712209812;CZK
Ham - Proscuitto;94.107662236;CNY
Passion Fruit;76.880265939;BAM
Wine - Stoneliegh Sauvignon;81.760651233;EUR
Wine - Riesling Dr. Pauly;66.930360192;IDR
Blackberries;55.112379304;PHP
Plums - Red;13.017978501;RUB
Vacuum Bags 12x16;22.497245436;CNY
Bagelers - Cinn / Brown;97.510965533;PHP
Muffin Mix - Corn Harvest;32.231773193;CNY
Thermometer Digital;2.087262315;SEK
Bagelers;36.102389765;UAH
Ecolab - Balanced Fusion;30.938175933;BRL
Beer - Blue;81.977612519;PHP
Bread - White, Sliced;27.334187934;USD
Cornstarch;37.68505784;IDR
Wine - Baron De Rothschild;81.812913728;IDR
Coconut - Shredded, Sweet;37.832504854;BRL
Water - Evian 355 Ml;87.611136802;EUR
Frangelico;23.267647118;ARS
Beef - Prime Rib Aaa;48.790943282;ZAR
Chicken - Base, Ultimate;67.290501512;CZK
Tea - Orange Pekoe;49.549614209;USD
Chestnuts - Whole,canned;42.371495358;CNY
Wine - White, Concha Y Toro;95.754329965;BRL
Beef - Short Loin;30.916909709;PHP
Sherbet - Raspberry;43.717129668;ALL
Beef Wellington;8.124176256;CNY
Cookies Almond Hazelnut;97.675856064;CAD
Mushroom - King Eryingii;25.611208673;BRL
Beef - Eye Of Round;11.270187305;LBP
Table Cloth - 53x69 Colour;99.178992598;ALL
Lobster - Live;17.795040517;COP
Muffin - Mix - Creme Brule 15l;96.0333605;EUR
Bread Ww Cluster;0.980858031;PHP
Ecolab - Hobart Upr Prewash Arm;48.210602171;ZAR
V8 Pet;64.932473702;IDR
Chips - Miss Vickies;52.539153814;SYP
Bread - Pain Au Liat X12;3.085271188;CNY
Rabbit - Legs;6.247711827;BDT
Cabbage - Nappa;95.258732981;EUR
Oil - Shortening - All - Purpose;14.362701358;EUR
Grapefruit - Pink;92.101129283;THB
Foil Cont Round;23.547993406;ETB
Lamb - Whole Head Off;19.935230369;SEK
Wine - Barbera Alba Doc 2001;68.090026708;BRL
Mackerel Whole Fresh;73.488940258;CNY
Pepper - Chili Powder;82.217672556;KZT
Foil Wrap;4.92406296;UAH
Aspic - Clear;48.123024777;CNY
Oven Mitts 17 Inch;55.883324709;EUR
Red Snapper - Fillet, Skin On;91.147248509;BRL
Water, Tap;98.955047369;IDR
Plasticforkblack;35.10222801;CNY
Cheese - Cheddar, Old White;61.076325541;THB
Cookie Dough - Peanut Butter;14.066980256;MYR
Skirt - 24 Foot;44.121184303;ARS
Chicken - Leg, Fresh;23.881634985;SYP
Phyllo Dough;66.912651518;PHP
Calypso - Strawberry Lemonade;67.39992637;MNT
Veal - Provimi Inside;21.040045377;IDR
Salt - Kosher;70.767073044;AFN
Mustard - Dijon;31.309669654;XOF
Horseradish Root;54.639109679;EUR
Salmon Atl.whole 8 - 10 Lb;75.039029834;CNY
Duck - Breast;58.177360348;PHP
Munchies Honey Sweet Trail Mix;70.971987064;MAD
Fish - Artic Char, Cold Smoked;76.883457536;EUR
Dawn Professionl Pot And Pan;24.376950006;USD
Wine - Zinfandel Rosenblum;78.73847974;IDR
Wine - Manischewitz Concord;1.168095933;JPY
Plate - Foam, Bread And Butter;58.980845193;YER
Beer - Sleeman Fine Porter;49.757184168;CNY
Beer - Sleemans Honey Brown;88.886501277;HNL
Cookie Trail Mix;96.888079574;CZK
Carbonated Water - Blackcherry;93.414689173;PHP
Pail - 15l White, With Handle;28.341610785;AUD
Blue Curacao - Marie Brizard;83.853373272;CNY
Beer - Upper Canada Light;8.631554991;VND
Tea - English Breakfast;15.220912963;BRL
Pork - Caul Fat;1.165648427;ILS
Oil - Margarine;21.320215352;BRL
Cheese - Brick With Pepper;21.755451639;BRL
Muffin Carrot - Individual;87.704552205;CNY
Sauce - White, Mix;37.595862452;CNY
Ecolab - Lime - A - Way 4/4 L;32.87248543;BRL
Fond - Chocolate;94.803821121;CAD
Bread - Crusty Italian Poly;97.558168351;PHP
Bar Special K;16.736616381;USD
Jam - Raspberry;45.988638484;IDR
Coke - Diet, 355 Ml;80.143966829;PHP
Glass Clear 8 Oz;59.208047726;EUR
Appetizer - Shrimp Puff;21.374767159;CNY
Hickory Smoke, Liquid;10.090478615;IDR
Coconut - Creamed, Pure;89.389579885;SEK
Container - Clear 16 Oz;72.508549308;CNY
Jam - Marmalade, Orange;60.809414829;XOF
Bread - White, Sliced;97.505409383;RUB
Chocolate - Milk;30.905197145;RSD
Ezy Change Mophandle;28.959597233;IDR
Tomatoes - Orange;54.884597571;SEK
Veal - Shank, Pieces;20.330636813;VEF
Sauce - Mint;30.422527092;PHP
Longos - Chicken Cordon Bleu;46.557982826;RUB
Shrimp - 100 / 200 Cold Water;46.710044847;CNY
Ostrich - Fan Fillet;35.922024108;JPY
Cinnamon Buns Sticky;8.667117477;CNY
Rosemary - Primerba, Paste;16.196079123;CZK
Food Colouring - Pink;90.376374038;PHP
Compound - Passion Fruit;60.0173914;PHP
Cheese - Provolone;49.837111876;NZD
Mustard - Seed;26.54213829;DOP
Shrimp - Prawn;64.1353931;CNY
Turkey - Breast, Boneless Sk On;46.184048155;KPW
Wine - Red, Wolf Blass, Yellow;0.256342384;CNY
Muffin - Blueberry Individual;95.255598427;GEL
Cup - 3.5oz, Foam;92.25472918;SYP
Cinnamon - Ground;74.422436877;JPY
Yukon Jack;93.192571898;CNY
Aromat Spice / Seasoning;88.40530387;RUB
Syrup - Monin - Granny Smith;80.163436406;VND
Food Colouring - Green;36.162367434;USD
Island Oasis - Mango Daiquiri;26.233933604;IDR
Sun - Dried Tomatoes;60.731830884;CNY
Mints - Striped Red;70.691960138;SYP
Flour Dark Rye;45.81035817;SEK
Paper - Brown Paper Mini Cups;94.49792529;EUR
Coffee - Hazelnut Cream;32.129163391;KZT
Sauce Tomato Pouch;49.137993834;IDR
Lentils - Green, Dry;72.082826356;IDR
Onions - Green;75.38884243;CNY
Cheese - Havarti, Roasted Garlic;16.003473245;EUR
Salt - Table;25.12301521;SEK
Pepper - White, Ground;59.553576237;NPR
Beef - Diced;50.434366874;CNY
Foil Cont Round;73.084872597;RUB
Sprouts - Corn;58.623900983;PLN
Bag - Bread, White, Plain;59.057492128;AMD
Cheese - Cheddar With Claret;36.162149561;RUB
Wine - Blue Nun Qualitatswein;17.590551653;CNY
Foil Wrap;55.381850122;RUB
Tea - Lemon Scented;0.696462858;CNY
Pails With Lids;85.257956943;RUB
Corn Kernels - Frozen;33.598772127;LTL
Syrup - Monin, Amaretta;54.627131379;IDR
